Code,Year,Gender,Table_5,Table_6_RoC
422,1990-95,T,2.995349566532692,-0.697346175610278
512,1990-95,T,11.47760216821344,
634,1990-95,T,3.0993056596297652,
682,1990-95,T,0.49110340320065005,-19.021502537805475
275,1990-95,T,-0.4606421139520003,5.286324092803866
760,1990-95,T,3.0216269812722176,2.0075060125911515
792,1990-95,T,0.8823297938797815,-18.206282593592054
784,1990-95,T,6.673762765800137,-7.9122536169980355
887,1990-95,T,2.7692585859908387,2.2765492979470765
908,1990-95,T,1.4207016907011027,13.201700109580926
923,1990-95,T,-0.6010572086118261,-8.549236718221945
112,1990-95,T,-1.0300153979995736,
100,1990-95,T,8.2144028677076,
203,1990-95,T,8.10942294130956,
348,1990-95,T,-1.510309037494577,-20.606655167591153
616,1990-95,T,-3.123106212610984,
498,1990-95,T,-7.865118376016538,
642,1990-95,T,-0.11636954953042442,
643,1990-95,T,0.6890442759704268,
703,1990-95,T,10.360706284033087,
804,1990-95,T,-2.208342028196125,
924,1990-95,T,1.5881228937728218,10.016359423576922
830,1990-95,T,-0.3735611427536188,
208,1990-95,T,5.0739946284308255,4.326392152652272
233,1990-95,T,-3.8089231750925006,
234,1990-95,T,-7.808196301146296,
246,1990-95,T,9.105646628475498,15.989000924582164
352,1990-95,T,5.6898922115216095,18.75823790877387
372,1990-95,T,-0.09400856700594024,0.6003647266917345
833,1990-95,T,1.1821178016017504,
428,1990-95,T,-3.6555786392176555,
440,1990-95,T,-4.883824682054024,
578,1990-95,T,3.8357150392369728,13.932686979315529
752,1990-95,T,3.423360275227679,5.942125843952627
826,1990-95,T,2.5915484516186016,12.19874713012257
925,1990-95,T,6.427803273384779,53.352023899510684
8,1990-95,T,1.5560342338374407,7.507895984749643
20,1990-95,T,0.816439890405104,
70,1990-95,T,4.31259356913234,
191,1990-95,T,6.9823946260099286,
292,1990-95,T,-0.7677946918766686,
300,1990-95,T,6.554318155368007,-18.356669768438294
336,1990-95,T,0.23241062046037578,
380,1990-95,T,4.34692587190655,-9.835747819774596
470,1990-95,T,3.253031461693038,
499,1990-95,T,,
620,1990-95,T,4.020905827153135,-29.05311043946433
674,1990-95,T,2.004833932961964,
688,1990-95,T,36.96474429017183,84.635627247434
705,1990-95,T,-0.41511181058419955,
724,1990-95,T,4.327276922265631,-11.323945164705943
807,1990-95,T,2.7823843601270317,
926,1990-95,T,2.4108544618332552,7.147275128505923
40,1990-95,T,2.411591893817413,0.4919901365680148
56,1990-95,T,-0.14090439103292468,4.315403391799463
250,1990-95,T,0.6365889500565265,-4.318952446247046
276,1990-95,T,4.581597183566869,6.673321380184283
438,1990-95,T,3.985553291220246,
442,1990-95,T,2.054484782554763,12.15428877084536
492,1990-95,T,0.677048642865789,
528,1990-95,T,2.596573356659946,28.189329184619442
756,1990-95,T,1.206128615634853,12.913326771839431
904,1990-95,T,-1.3712102364400371,-23.096408191995625
915,1990-95,T,1.7765390914474,-14.394376554244618
660,1990-95,T,5.103097221155741,
28,1990-95,T,7.554670977998787,
533,1990-95,T,8.662819511113943,
44,1990-95,T,3.2882499910733753,
52,1990-95,T,1.7524338264088926,
535,1990-95,T,1.9095168526702986,
92,1990-95,T,4.467350922767542,
136,1990-95,T,8.446628163552896,
192,1990-95,T,-5.545783062440705,-4.000220475611612
531,1990-95,T,,
212,1990-95,T,4.285829318363383,
214,1990-95,T,2.0997832342233904,-21.84034870286739
308,1990-95,T,5.2548624820905765,
312,1990-95,T,2.4575748446341548,
332,1990-95,T,3.255932209929728,
388,1990-95,T,2.0746563610029223,
474,1990-95,T,3.712205820344061,
500,1990-95,T,-4.4430100514643565,
630,1990-95,T,0.9795040756749255,
659,1990-95,T,5.603546935954266,
662,1990-95,T,5.974845316105331,
670,1990-95,T,0.8144246755311134,
534,1990-95,T,,
780,1990-95,T,-1.9348824199546744,
796,1990-95,T,6.594089050061244,
850,1990-95,T,0.8554090204001802,
916,1990-95,T,-6.854745226406409,-19.320536208034778
84,1990-95,T,1.9071603851027414,-26.817569951788155
188,1990-95,T,-2.7329813125285063,-46.03526897642298
222,1990-95,T,-3.610820964917768,-10.210245972349519
320,1990-95,T,-10.517234091903147,-3.2806833554177532
340,1990-95,T,-11.861580840689179,-2.0003507527992
484,1990-95,T,-8.336280071705449,-36.062248312355635
558,1990-95,T,-8.84325504161629,-57.10683272231931
591,1990-95,T,2.4294756235161272,-11.28589351655479
931,1990-95,T,-0.19820238637653478,4.269253223117335
32,1990-95,T,-0.6761840061839902,-9.630807751560038
68,1990-95,T,2.504602648925014,18.89206383343631
76,1990-95,T,-1.4800845503295519,27.51749863284615
152,1990-95,T,5.625184480496966,1.993989477909872
170,1990-95,T,0.504903245783614,-7.540121828509677
218,1990-95,T,7.611351841911191,-3.060347213768048
238,1990-95,T,0.3018049144717971,
254,1990-95,T,1.951255797726821,-15.811169794438376
328,1990-95,T,8.780060132796038,
600,1990-95,T,-0.9743228701484757,1.6523539036621002
604,1990-95,T,-2.728667718047082,-0.2510350124801751
740,1990-95,T,4.2229596495009,
858,1990-95,T,-0.9791873195121246,9.317063398147868
862,1990-95,T,-0.09805374639530455,-1.5323460294517148
905,1990-95,T,3.771892470644596,1.917002932687018
60,1990-95,T,1.2278647373252567,
124,1990-95,T,2.313751044107795,-1.3897917647913849
304,1990-95,T,-5.036000839695108,
666,1990-95,T,3.6646212235359035,
840,1990-95,T,4.036718241954401,3.010459057893113
909,1990-95,T,1.195480950709962,-4.615625947667542
927,1990-95,T,1.1666072312728093,-5.441682539495394
36,1990-95,T,0.9775193294916206,-5.250061563971201
554,1990-95,T,2.5541949148244347,-6.882500366983726
928,1990-95,T,1.41591845971645,4.622348153448309
242,1990-95,T,-0.42917489140669157,
540,1990-95,T,2.9506900218013303,
598,1990-95,T,0.48669490949079675,5.551571703673961
90,1990-95,T,-0.22846512118981868,
548,1990-95,T,1.2837284552613135,
954,1990-95,T,1.7085267542211222,
316,1990-95,T,0.6090809310205345,
296,1990-95,T,0.556478315300858,
584,1990-95,T,4.906954172504404,
583,1990-95,T,-1.9540219093619602,
520,1990-95,T,-1.5505917277264682,
580,1990-95,T,3.9353876862552513,
585,1990-95,T,10.559151465780266,
957,1990-95,T,2.0735971190073985,
16,1990-95,T,1.636748034244579,
184,1990-95,T,0.7510838979430741,
258,1990-95,T,1.8688618911235528,
570,1990-95,T,0.8077612181057606,
882,1990-95,T,6.7047475886186785,
772,1990-95,T,-0.2985130043335141,
776,1990-95,T,2.3503162837091405,
798,1990-95,T,-3.7979470120482444,
876,1990-95,T,3.6178800960553854,
900,1995-00,T,1.428057863098461,-3.8370685429335762
901,1995-00,T,2.264965364366877,-5.983348404074283
902,1995-00,T,0.24177650697458386,-2.3321542674714575
941,1995-00,T,-3.0011391246419965,-7.531747316485774
934,1995-00,T,0.8501770309210522,0.6324889456790788
947,1995-00,T,-2.217101834026102,-8.15972328459933
903,1995-00,T,-1.9950427278751324,-8.003244426086516
910,1995-00,T,-0.7214213387166124,-3.684244207449355
108,1995-00,T,-14.147234984438365,-22.903336934690902
174,1995-00,T,-0.20189081956663935,14.064834430765544
262,1995-00,T,0.14639496962043666,-3.3593304395703307
232,1995-00,T,0.8710748752868551,11.236525941589692
231,1995-00,T,-5.549589248376171,-8.189765965038449
404,1995-00,T,2.4431268986074697,-5.03849421136358
450,1995-00,T,2.116557894640019,
454,1995-00,T,-0.7595315592888829,27.622264259434274
480,1995-00,T,14.592822502371744,
175,1995-00,T,10.939272296683914,
508,1995-00,T,3.022129299329218,6.5916412875858175
638,1995-00,T,5.321181545612999,
646,1995-00,T,7.952946433240321,-4.4325533404205
690,1995-00,T,4.890283710162948,
706,1995-00,T,0.5654943278810235,-2.865322502256772
728,1995-00,T,,
800,1995-00,T,0.0026155675149114456,0.6216786348351812
834,1995-00,T,-3.5063676134926123,-0.4470242709904906
894,1995-00,T,5.468174488832441,5.831507921298549
716,1995-00,T,-1.0075031984866,42.66915848443493
911,1995-00,T,-8.193204648311944,-10.55062629748586
24,1995-00,T,2.9358595723108847,-0.9745678561846884
120,1995-00,T,-1.5562706702408682,0.9624280038796663
140,1995-00,T,4.283798310163622,5.659471408316769
148,1995-00,T,3.1423112090057783,100.37164185099674
178,1995-00,T,9.294516257498433,27.67045671431982
180,1995-00,T,-17.847212881326183,-11.380561433416828
226,1995-00,T,4.377818568830678,
266,1995-00,T,4.913371734828329,57.563199640712945
678,1995-00,T,-2.4587419462304223,
912,1995-00,T,-1.9776691106473625,-5.499021358569714
12,1995-00,T,-0.9313162523375952,-1.8554096349122733
818,1995-00,T,0.7635317804403877,3.5157733101205157
434,1995-00,T,2.2113162936483013,19.119838022357964
504,1995-00,T,1.0347201626143878,71.86003105506582
729,1995-00,T,-5.45623595753236,-4.248372750620126
788,1995-00,T,-0.7649661466646945,-1.805410869354868
732,1995-00,T,1.9128936781023804,
913,1995-00,T,0.5092789509868957,-16.80523070123438
72,1995-00,T,7.022055724866652,44.80770875836112
426,1995-00,T,-3.108478626087077,-137.24164423273805
516,1995-00,T,3.0536211790078904,52.65731702138658
710,1995-00,T,-0.039528700084356244,-38.09868285567228
748,1995-00,T,-1.8189028983888793,1.1911766219754643
914,1995-00,T,-1.218789236803399,-11.947249828031135
204,1995-00,T,4.842774407019721,5.962316008486574
854,1995-00,T,3.578145280500533,1.9244064389498339
132,1995-00,T,1.99727851748732,
384,1995-00,T,-0.8084472598579047,-17.262575814577602
270,1995-00,T,3.8055157576702623,8.180903694739627
288,1995-00,T,-5.549920574498534,-31.589890181772812
324,1995-00,T,-6.483068245620263,-2.5856389967192888
624,1995-00,T,-6.256555992326919,-7.837028361218448
430,1995-00,T,-6.344588627479755,-4.645348459217589
466,1995-00,T,1.4542231742712677,-16.57492138436327
478,1995-00,T,-8.909586590955874,-82.84449851025784
562,1995-00,T,-3.5489969553846383,-119.76949954644445
566,1995-00,T,1.046973581572891,-3.2535241189984507
654,1995-00,T,0.550723156172107,
686,1995-00,T,-4.308956250903558,-17.255311784301963
694,1995-00,T,-1.4018456571981432,-9.605425699770317
768,1995-00,T,6.1117463935032275,-3.7765284730051976
935,1995-00,T,1.1652551409742686,1.7324246364713347
5500,1995-00,T,-2.5541934506754056,19.744028093959493
398,1995-00,T,-2.448549998062668,16.310362739339585
417,1995-00,T,-5.399563728607164,19.260643320046114
762,1995-00,T,-3.037325988026054,67.23858421655922
795,1995-00,T,-4.495247848262844,-5.445621376473777
860,1995-00,T,-1.4719919163579491,55.0902322585552
906,1995-00,T,2.928573887046625,-3.0733365764442118
156,1995-00,T,2.7758125779982286,-2.5044579015788844
344,1995-00,T,1.7639238575818215,-36.413840952921724
446,1995-00,T,1.3628908094034302,
408,1995-00,T,0.5832788671955583,
392,1995-00,T,3.996339821168894,-10.987542649399277
496,1995-00,T,2.0029519707218975,
410,1995-00,T,13.570713592553732,-9.924282456674637
920,1995-00,T,5.72696326370861,7.104322238143141
96,1995-00,T,2.5548926783077897,
116,1995-00,T,9.198063736672895,7.168142733606135
360,1995-00,T,-5.192520775728266,136.37781226344265
418,1995-00,T,-1.3886034668304121,
458,1995-00,T,6.187350417799588,9.258167167217197
104,1995-00,T,-2.963164255220889,
608,1995-00,T,8.559320154391278,-38.41229417344431
702,1995-00,T,6.198016016822162,
764,1995-00,T,8.808952577894956,-9.111515905033288
626,1995-00,T,1.689871682448205,
704,1995-00,T,2.035528030141675,-17.413753308488314
5501,1995-00,T,-0.08490776243717635,2.7345427762970838
4,1995-00,T,1.1927108712319545,
50,1995-00,T,1.1054166919211827,12.691028714043126
64,1995-00,T,2.7760800896155575,
356,1995-00,T,-1.6201186189221637,-4.094758475317599
364,1995-00,T,-0.9327729215891783,-1.313759747607739
462,1995-00,T,7.618547095345021,
524,1995-00,T,0.7862530437881419,-0.0801704475207511
586,1995-00,T,2.615309395847994,7.574350809584731
144,1995-00,T,-0.35024915463126494,0.3502491546312611
922,1995-00,T,1.8059178596144903,0.7634380618302221
51,1995-00,T,-1.0683515098324803,6.029445505426408
31,1995-00,T,-0.9846988004563916,-28.070784259939174
48,1995-00,T,3.0039730147855375,-138.85086156420172
196,1995-00,T,5.135877292772356,5.497316920604295
268,1995-00,T,-4.839898685864788,18.702842297063697
368,1995-00,T,1.0798139188466787,0.7315816059131601
376,1995-00,T,0.6491482123707778,13.213795398828127
400,1995-00,T,4.530144524922604,0.03848322678892161
414,1995-00,T,4.02773802822269,-7.522297163308177
422,1995-00,T,2.6046267418366664,-0.5437149096573528
512,1995-00,T,2.8922831204161925,
634,1995-00,T,-0.10956956581268798,
682,1995-00,T,0.5418540330128858,-18.711095815543853
275,1995-00,T,-0.47150229606759286,4.3562017948522564
760,1995-00,T,0.040002827725380156,1.2652545426315993
792,1995-00,T,1.0380619130279187,-29.443537740685798
784,1995-00,T,5.872667548099391,0.5811057409225303
887,1995-00,T,0.9973138537926717,1.4831342176874953
908,1995-00,T,1.2575231254795392,-4.9428779471724775
923,1995-00,T,-0.8769294728287342,12.355875330832744
112,1995-00,T,-1.0859738024391539,14.893284554400527
100,1995-00,T,5.805985409327443,-3.5990242659501357
203,1995-00,T,5.75361125431743,-21.486632915542366
348,1995-00,T,-1.6338128503673826,-15.65754883742166
616,1995-00,T,-3.1231100829261345,13.73567510416954
498,1995-00,T,-7.865122413579033,
642,1995-00,T,-1.2352676791675603,44.46852135363024
643,1995-00,T,-0.048058659024745425,
703,1995-00,T,10.360991740136523,-20.161835926327647
804,1995-00,T,-2.208335656275457,-9.095013721752133
924,1995-00,T,1.872480756744217,1.8186134915109953
830,1995-00,T,1.2123563580370218,
208,1995-00,T,4.043659267391598,2.3255581697875622
233,1995-00,T,-4.709191723811947,18.57213533501086
234,1995-00,T,4.285535422779067,
246,1995-00,T,6.233798252282879,4.551159112273564
352,1995-00,T,4.424523720063569,6.2524017750638565
372,1995-00,T,8.700698432310352,29.408503750907304
833,1995-00,T,1.1156170321086987,
428,1995-00,T,-4.476646623109028,15.668962381817478
440,1995-00,T,-4.8838287785224255,
578,1995-00,T,4.518515315624792,-4.4824187685756005
752,1995-00,T,1.3981420863040512,-6.1326118049906215
826,1995-00,T,2.5915428469263833,11.752859408347886
925,1995-00,T,4.556103825620406,-12.067987164508402
8,1995-00,T,1.4436622636157748,-45.253018161082565
20,1995-00,T,0.7844142630656266,
70,1995-00,T,3.5456151612842177,
191,1995-00,T,-2.8247019296030644,-40.79165803701394
292,1995-00,T,-0.7959675337501354,
300,1995-00,T,5.183698228013615,2.3946803093557816
336,1995-00,T,0.2043440509330983,
